run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[186],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[186],packetDelayStat:stats,,,,19199,,47.24669739996,24.588957505838,4.628182428497,89.738581269602
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[186],packetDelayStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[186],packetDelayStat:stats,source,packetDelay,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[186],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[187],userThroughputTotalStat:stats,,,,1,,7653.4842105263,Inf,7653.4842105263,7653.4842105263
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[187],userThroughputTotalStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[187],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[187],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[187],userThroughputStat:stats,,,,63333,,7653.5244922342,108084.3296919,0,1550000
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[187],userThroughputStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[187],userThroughputStat:stats,source,userThroughput,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[187],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[187],packetDelayStat:stats,,,,19259,,47.254867679946,24.58433644915,4.697986590569,89.686804504987
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[187],packetDelayStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[187],packetDelayStat:stats,source,packetDelay,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[187],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[188],userThroughputTotalStat:stats,,,,1,,7674.4736842105,Inf,7674.4736842105,7674.4736842105
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[188],userThroughputTotalStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[188],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[188],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[188],userThroughputStat:stats,,,,63333,,7674.5140763899,108208.66164436,0,1550000
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[188],userThroughputStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[188],userThroughputStat:stats,source,userThroughput,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[188],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[188],packetDelayStat:stats,,,,19189,,46.992058013387,24.647436438268,4.520080796506,89.68031565703
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[188],packetDelayStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[188],packetDelayStat:stats,source,packetDelay,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[188],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[189],userThroughputTotalStat:stats,,,,1,,7696.6631578947,Inf,7696.6631578947,7696.6631578947
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[189],userThroughputTotalStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[189],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[189],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[189],userThroughputStat:stats,,,,63333,,7696.7036668614,108349.97265469,0,1550000
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[189],userThroughputStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[189],userThroughputStat:stats,source,userThroughput,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[189],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[189],packetDelayStat:stats,,,,19263,,47.11569999182,24.684847175918,4.509736728851,89.90351465195
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[189],packetDelayStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[189],packetDelayStat:stats,source,packetDelay,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[189],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[190],userThroughputTotalStat:stats,,,,1,,7673.9263157895,0,7673.9263157895,7673.9263157895
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[190],userThroughputTotalStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[190],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[190],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[190],userThroughputStat:stats,,,,63333,,7673.9667050879,108201.53542942,0,1550000
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[190],userThroughputStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[190],userThroughputStat:stats,source,userThroughput,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[190],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[190],packetDelayStat:stats,,,,19293,,47.277342930278,24.572321198404,4.676621879693,89.890965794875
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[190],packetDelayStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[190],packetDelayStat:stats,source,packetDelay,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[190],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[191],userThroughputTotalStat:stats,,,,1,,7654.4421052632,0,7654.4421052632,7654.4421052632
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[191],userThroughputTotalStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[191],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[191],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[191],userThroughputStat:stats,,,,63333,,7654.4823920125,108097.90609547,0,1550000
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[191],userThroughputStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[191],userThroughputStat:stats,source,userThroughput,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[191],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[191],packetDelayStat:stats,,,,18991,,47.181950961808,24.647431695766,4.688612802563,89.869338650744
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[191],packetDelayStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[191],packetDelayStat:stats,source,packetDelay,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[191],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[192],userThroughputTotalStat:stats,,,,1,,7660.0736842105,Inf,7660.0736842105,7660.0736842105
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[192],userThroughputTotalStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[192],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[192],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[192],userThroughputStat:stats,,,,63333,,7660.1140006,108177.31117706,0,1550000
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[192],userThroughputStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[192],userThroughputStat:stats,source,userThroughput,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[192],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[192],packetDelayStat:stats,,,,19184,,47.307274891444,24.657403436366,4.636850215302,89.941633190118
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[192],packetDelayStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[192],packetDelayStat:stats,source,packetDelay,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[192],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[193],userThroughputTotalStat:stats,,,,1,,7674.2,NaN,7674.2,7674.2
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[193],userThroughputTotalStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[193],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[193],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[193],userThroughputStat:stats,,,,63333,,7674.240390739,108205.13935755,0,1550000
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[193],userThroughputStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[193],userThroughputStat:stats,source,userThroughput,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[193],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[193],packetDelayStat:stats,,,,19173,,46.900734684972,24.714374951375,4.463917854842,89.69594229405
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[193],packetDelayStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[193],packetDelayStat:stats,source,packetDelay,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[193],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[194],userThroughputTotalStat:stats,,,,1,,7669.9473684211,0,7669.9473684211,7669.9473684211
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[194],userThroughputTotalStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[194],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[194],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[194],userThroughputStat:stats,,,,63333,,7669.9877367775,108145.20316339,0,1550000
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[194],userThroughputStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[194],userThroughputStat:stats,source,userThroughput,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[194],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[194],packetDelayStat:stats,,,,19110,,47.183259250597,24.625397332472,4.683529521334,89.90879380155
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[194],packetDelayStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[194],packetDelayStat:stats,source,packetDelay,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[194],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[195],userThroughputTotalStat:stats,,,,1,,7653.7789473684,Inf,7653.7789473684,7653.7789473684
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[195],userThroughputTotalStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[195],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[195],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[195],userThroughputStat:stats,,,,63333,,7653.8192306275,108088.27642925,0,1550000
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[195],userThroughputStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[195],userThroughputStat:stats,source,userThroughput,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[195],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[195],packetDelayStat:stats,,,,19233,,47.257713629068,24.620189327575,4.785999968432,89.732762651078
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[195],packetDelayStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[195],packetDelayStat:stats,source,packetDelay,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[195],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[196],userThroughputTotalStat:stats,,,,1,,7656.5578947368,Inf,7656.5578947368,7656.5578947368
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[196],userThroughputTotalStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[196],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[196],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[196],userThroughputStat:stats,,,,63333,,7656.598192622,108127.91611703,0,1550000
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[196],userThroughputStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[196],userThroughputStat:stats,source,userThroughput,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[196],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[196],packetDelayStat:stats,,,,19137,,47.21949260139,24.648383821081,4.618053259961,89.774827567724
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[196],packetDelayStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[196],packetDelayStat:stats,source,packetDelay,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[196],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[197],userThroughputTotalStat:stats,,,,1,,7658.0631578947,Inf,7658.0631578947,7658.0631578947
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[197],userThroughputTotalStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[197],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[197],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[197],userThroughputStat:stats,,,,63333,,7658.1034637025,108148.83893789,0,1550000
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[197],userThroughputStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[197],userThroughputStat:stats,source,userThroughput,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[197],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[197],packetDelayStat:stats,,,,19214,,47.153338057368,24.59794132882,4.700307342871,89.800806901753
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[197],packetDelayStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[197],packetDelayStat:stats,source,packetDelay,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[197],packetDelayStat:stats,title,"Packet delay, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[198],userThroughputTotalStat:stats,,,,1,,7653.1052631579,0,7653.1052631579,7653.1052631579
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[198],userThroughputTotalStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[198],userThroughputTotalStat:stats,source,userThroughputTotal,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[198],userThroughputTotalStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[198],userThroughputStat:stats,,,,63333,,7653.1455428713,108079.06087507,0,1550000
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[198],userThroughputStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[198],userThroughputStat:stats,source,userThroughput,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[198],userThroughputStat:stats,title,"User throughput, stats",,,,,,,
General-6-20201009-16:34:52-5840,statistic,FairNetwork.user[198],packetDelayStat:stats,,,,19065,,47.187880603453,24.617341714831,4.741904846167,89.823737861649
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[198],packetDelayStat:stats,,,,,,,,,
General-6-20201009-16:34:52-5840,attr,FairNetwork.user[198],packetDelayStat:stats,source,packetDelay,,,,,,,
